user_uid,following_uid
375375,8366990
375375,2374194
375375,2920960
375375,11332884
375375,53456
375375,472747194
375375,163637592
375375,43855
375375,647950
375375,235555226
375375,227933
375375,8047632
375375,15067942
375375,320772967
375375,7792521
375375,777536
375375,6355324
375375,185546
375375,546195
375375,593062
375375,168598
375375,7714
375375,500198
375375,2467568
375375,1770706
375375,311888
375375,23534705
375375,1532165
375375,1951038
375375,423442
375375,322892
375375,808171
375375,5560826
375375,4838429
375375,838762
375375,99224
375375,891124
375375,201434
375375,423895
375375,142917
375375,122879
375375,319291
375375,328212
375375,1492
375375,36931
176037767,9099524
176037767,32708362
176037767,85835398
176037767,1328260
176037767,4162287
176037767,390461123
176037767,476503602
176037767,123938419
176037767,437316738
176037767,808171
176037767,374716732
176037767,32786875
176037767,375375
176037767,17409016
176037767,4474705
176037767,122879
176037767,217548783
176037767,3032988
176037767,384212323
176037767,37090048
176037767,53579195
176037767,335076666
176037767,250858633
176037767,290526283
176037767,1643718
176037767,32820037
176037767,27149129
176037767,9824766
176037767,1532165
450595813,946974
450595813,4474705
450595813,116683
450595813,326246517
450595813,10119428
450595813,23604445
450595813,36267054
450595813,119801456
450595813,393170813
450595813,163404472
450595813,244135714
450595813,151365295
450595813,454351818
450595813,1885078
450595813,651723984
450595813,9099524
450595813,489117797
450595813,26240979
450595813,163637592
450595813,51417957
450595813,37090048
450595813,17730758
450595813,407564844
450595813,517327498
450595813,16206007
450595813,152015773
450595813,295711424
450595813,6574487
450595813,549222
450595813,8366990
450595813,75912367
450595813,453531908
450595813,6739643
450595813,11870568
450595813,19696996
450595813,113362335
450595813,1420982
450595813,33523307
450595813,142371069
450595813,7875104
450595813,235555226
450595813,22257030
450595813,108133501
450595813,466272
4162287,388362147
4162287,163637592
4162287,26139491
4162287,423442
4162287,176003
4162287,433351
4162287,176037767
4162287,684169
4162287,7391373
4162287,562197
4162287,43536
4162287,256763
4162287,15834498
4162287,351007
4162287,2976992
4162287,901072
4162287,3337724
604003146,417267978
604003146,37090048
604003146,62540916
6574487,94114029
6574487,9099524
6574487,10119428
6574487,345630501
6574487,16206007
6574487,12076317
6574487,196356191
6574487,517327498
6574487,544368017
6574487,436473455
6574487,337521240
6574487,99157282
6574487,5465995
6574487,18202105
6574487,113362335
6574487,450595813
6574487,19642758
6574487,25782796
6574487,412466388
6574487,9824766
6574487,17409016
6574487,3957971
6574487,62540916
6574487,163637592
6574487,11870568
6574487,37090048
6574487,8047632
6574487,546195
6574487,8366990
6574487,1885078
6574487,168598
6574487,1643718
6574487,423442
6574487,13354765
6574487,466272
6574487,278898145
6574487,235555226
6574487,375375
6574487,41273726
6574487,17272027
6574487,3379951
6574487,394813953
6574487,9008159
6574487,407723592
6574487,16307541
6574487,4474705
6574487,11278782
6574487,26366366
6574487,32708362
6574487,120187282
483879799,174501086
483879799,235555226
483879799,37090048
483879799,36416972
483879799,2306780
483879799,403748305
590490400,2052936158
590490400,648733888
590490400,631194941
590490400,612470414
590490400,387783803
590490400,619299284
590490400,2096447954
590490400,1908390219
590490400,591856754
590490400,696822422
590490400,514019783
590490400,686097171
590490400,598320616
590490400,677854054
590490400,669874727
590490400,505118306
590490400,587010553
590490400,631187234
590490400,480416958
590490400,613430350
590490400,338927049
590490400,526530320
590490400,508141704
590490400,486472919
26139491,14118905
26139491,506958168
26139491,388362147
26139491,1982341561
26139491,26167890
26139491,669993495
26139491,17589370
26139491,197098
26139491,470156882
26139491,5395491
26139491,2884277
26139491,520149726
26139491,31220044
26139491,13826185
26139491,31632345
26139491,472696991
26139491,32820037
26139491,142371069
26139491,587840959
26139491,9617619
26139491,138886269
26139491,337312411
26139491,28642491
26139491,14987
26139491,451150087
26139491,308245974
26139491,7926327
26139491,396612905
26139491,5555340
26139491,72270557
26139491,274963375
26139491,290526283
26139491,1940623777
26139491,1864036
26139491,9856165
26139491,20806597
26139491,38053181
26139491,4919216
26139491,16419172
26139491,4024086
26139491,1866888
26139491,30625977
26139491,253970352
26139491,353116
26139491,764796
26139491,130636947
26139491,2783253
26139491,320818292
26139491,14626386
26139491,24096578
26139491,20166755
26139491,414114446
26139491,4162287
26139491,477101949
26139491,318355178
26139491,8163245
26139491,3806015
26139491,4618636
26139491,661005855
26139491,7984182
26139491,4578433
26139491,642389251
26139491,3957971
26139491,207696678
26139491,479497091
26139491,92973341
26139491,22612396
26139491,287370161
26139491,212630840
26139491,132388075
26139491,11336264
26139491,3433092
26139491,20389049
26139491,18163235
26139491,321637939
26139491,44688866
26139491,480614052
26139491,36765369
26139491,10942714
26139491,23306395
26139491,9229411
26139491,619524
26139491,505127993
26139491,3023776
26139491,402327403
26139491,82383656
26139491,38294246
26139491,28264167
26139491,7789717
26139491,35465092
26139491,343348
26139491,5518056
26139491,1848018
26139491,483818625
26139491,604003146
26139491,9877016
26139491,107486042
26139491,597866533
26139491,344447169
26139491,9295953
369750017,321173469
369750017,14803693
369750017,386756271
369750017,495535252
369750017,235555226
369750017,361775100
369750017,37090048
369750017,26139491
369750017,31584616
369750017,17351733
4474705,81249920
4474705,3530725
4474705,450595813
4474705,1868902080
4474705,51766
4474705,107928495
4474705,28642491
4474705,941228
4474705,3306866
4474705,1420982
4474705,946974
4474705,9863807
4474705,8299824
4474705,18154819
4474705,27756469
4474705,113362335
4474705,79061224
4474705,277454080
4474705,2024816
4474705,2200736
4474705,16419172
4474705,102999485
4474705,9617619
4474705,491461718
4474705,483452776
4474705,11061327
4474705,472283728
4474705,30625977
4474705,352001571
4474705,9186843
4474705,19071708
4474705,43111066
4474705,107486042
4474705,11100920
4474705,662658732
4474705,353539995
4474705,104207471
4474705,514687139
4474705,437316738
4474705,10345615
4474705,63231
4474705,11870568
4474705,163637592
4474705,62403432
4474705,7552204
4474705,96852523
4474705,406517693
4474705,1935882
4474705,414641554
4474705,26139491
4474705,29329085
4474705,18609890
4474705,232236
4474705,327740
4474705,180089278
4474705,161419374
4474705,290526283
4474705,197098
4474705,235555226
4474705,18202105
4474705,49850529
4474705,55723103
4474705,319648776
4474705,390461123
4474705,351757231
4474705,1334711
4474705,99157282
4474705,828873
4474705,14402657
4474705,3032988
4474705,37090048
4474705,562197
4474705,466272
4474705,6574487
4474705,1918296
4474705,407408779
4474705,96130398
4474705,423442
4474705,176037767
4474705,9099524
4474705,16307541
4474705,60745979
4474705,4628033
4474705,9824766
4474705,28070457
4474705,6154152
4474705,9008159
4474705,211184821
4474705,387708563
4474705,26135714
4474705,95934386
4474705,7487399
4474705,44345604
4474705,280793434
4474705,97142825
4474705,11437290
4474705,7938098
4474705,1643718
4474705,187731439
4474705,25356402
2920960,429392011
2920960,279577814
2920960,1883330511
2920960,65890998
2920960,280793434
2920960,628004309
2920960,517968580
2920960,689222371
2920960,103228401
2920960,690470482
2920960,176037767
2920960,536408778
2920960,324529831
2920960,1700384160
2920960,473038679
2920960,8040869
2920960,366043981
2920960,14804670
2920960,1612587163
2920960,67818980
2920960,52190805
2920960,393166851
2920960,593283659
2920960,1868902080
2920960,63231
2920960,946974
2920960,30986947
2920960,17561885
2920960,419738808
2920960,24390564
2920960,90361813
2920960,15385187
2920960,2141557662
2920960,476704454
2920960,2026561407
2920960,5294454
2920960,2403594
2920960,2142762
2920960,2206456
2920960,474702359
2920960,14897804
2920960,338927049
2920960,7214253
2920960,388132077
2920960,7966
2920960,9460048
2920960,322892
2920960,401742377
2920960,319620799
2920960,4059920
2920960,18202105
2920960,1871001
2920960,9617619
2920960,138894648
2920960,596324576
2920960,310702549
2920960,677865752
2920960,2378908
2920960,1962633
2920960,632887
2920960,1962633
2920960,632887
2920960,43634508
2920960,208259
2920960,256912050
2920960,487435226
2920960,108866238
2920960,641975239
2920960,36207566
2920960,642389251
2920960,1754707
2920960,644298754
2920960,163637592
2920960,31343629
2920960,188513784
2920960,46108421
2920960,11139681
2920960,488009671
2920960,273831140
2920960,515015078
2920960,13571336
2920960,315551393
2920960,8529630
2920960,546999203
2920960,470156882
2920960,514687139
2920960,9294886
2920960,517327498
2920960,326088478
2920960,491461718
2920960,436473455
2920960,585267
2920960,444348914
2920960,337521240
2920960,455876411
2920960,168598
2920960,9030440
2920960,5970160
2920960,416128940
2920960,7508296
777536,452606628
777536,5656454
777536,21778075
777536,517327498
777536,630320407
777536,433351
777536,26046022
777536,627888730
777536,1351379
777536,26313015
777536,543879541
777536,5970160
777536,381016
777536,2206456
777536,13354765
777536,546195
777536,562197
777536,59905809
777536,466272
777536,9824766
777536,5626845
777536,1577804
777536,208259
777536,7558565
777536,168598
777536,26311441
777536,4079592
777536,11336264
777536,2970476
777536,6159663
777536,477009
777536,288239
777536,48468
777536,7349
433351,317000
433351,1958342
433351,515993
433351,2200736
433351,777536
433351,52250
433351,63231
433351,28266043
433351,2250815
433351,635988
433351,480442
433351,67141
433351,204980022
433351,37177491
433351,4408538
433351,109
433351,911480
433351,168598
433351,4162287
433351,43536
433351,419220
433351,420249427
433351,730732
433351,295711424
433351,43976732
433351,320491072
433351,2878451
433351,8034163
433351,486183
433351,16539048
433351,32820037
433351,34800353
433351,32786875
433351,185546
433351,10350985
433351,389088
433351,275981
433351,193584
433351,8730238
433351,423895
433351,562197
433351,7487399
433351,39865998
433351,11805472
433351,46057
433351,78859
433351,172683
433351,364336
326246517,208259
326246517,27050571
326246517,135672734
326246517,450595813
326246517,26931247
326246517,49494871
326246517,283279261
326246517,326088478
326246517,8366990
326246517,374207956
326246517,74112426
326246517,546195
326246517,13260662
326246517,11795561
326246517,452161580
326246517,9617619
326246517,11336264
326246517,75547577
326246517,122879
326246517,470156882
326246517,1420982
326246517,466272
326246517,489535836
326246517,92568184
326246517,257975429
326246517,436473455
326246517,113362335
326246517,31654362
326246517,55405922
326246517,119801456
326246517,17223352
326246517,431623653
326246517,7788379
326246517,250111460
326246517,152015773
326246517,10398852
326246517,35359510
326246517,1716405
326246517,9890199
326246517,125526
326246517,66391032
326246517,163637592
326246517,26931247
326246517,107130503
326246517,25910292
326246517,87283745
326246517,26408970
326246517,2454388
326246517,212410423
326246517,29346218
326246517,108005334
326246517,13177698
326246517,271195514
326246517,3766866
326246517,109513975
326246517,387223182
326246517,7458285
326246517,50070958
326246517,12623582
326246517,253686240
326246517,21312443
326246517,22280329
326246517,104257773
326246517,15047978
326246517,17514964
326246517,10215511
326246517,294081438
326246517,50296303
62540916,37090048
62540916,4470075
62540916,518865966
62540916,66605322
62540916,92568184
62540916,399746723
62540916,879588
62540916,383317218
62540916,40965484
62540916,604003146
62540916,470824838
62540916,276924701
62540916,49494871
62540916,326246517
62540916,6574487
62540916,3331521
62540916,368647855
62540916,13949287
62540916,104207471
62540916,32786875
62540916,6989039
62540916,7875104
62540916,275582238
62540916,32360194
62540916,16307541
62540916,4628033
62540916,22344481
62540916,37090048
62540916,8635109
62540916,12341300
62540916,164139557
562197,390130591
562197,2920960
562197,295723
562197,492835573
562197,946974
562197,642922
562197,8366990
562197,517742404
562197,690610946
562197,337521240
562197,111736496
562197,113362335
562197,326499679
562197,306895558
562197,9617619
562197,6336952
562197,13842863
562197,1526101
562197,298213453
562197,546195
562197,8366990
562197,395421830
562197,520905825
562197,86439234
562197,122879
562197,35359510
562197,3066511
562197,2403047
562197,5970160
562197,25876945
562197,43976732
562197,328135510
562197,12807175
562197,63231
562197,416128940
562197,19526512
562197,777536
562197,2206456
562197,9824766
562197,52250
562197,9824766
562197,52250
562197,808171
562197,92568184
562197,13354765
562197,279583114
562197,19642758
562197,7552204
562197,4408538
562197,168598
562197,472747194
562197,5175934
562197,3766866
562197,13308108
562197,433351
562197,107376
562197,1467142
562197,3334179
562197,2771237
562197,4162287
562197,1706344
562197,1643718
562197,27149129
562197,2058048
562197,15834498
562197,913497
562197,255468
562197,2728123
562197,70666
562197,2019740
562197,405170
562197,1605721
416128940,1420982
416128940,7788379
416128940,3066511
416128940,383444910
416128940,632887
416128940,5374954
416128940,81824112
416128940,63231
416128940,474702359
416128940,9617619
416128940,627888730
416128940,166294252
416128940,532979716
416128940,399693944
416128940,254463269
416128940,122879
416128940,423895
416128940,2200736
416128940,277687218
416128940,1848018
416128940,12964091
416128940,66800898
416128940,668006664
416128940,7655977
416128940,59476849
416128940,466272
416128940,543879541
416128940,406745134
416128940,1962633
416128940,490376948
416128940,353539995
416128940,34573793
416128940,37663924
416128940,306895558
416128940,52250
416128940,178029850
416128940,295723
416128940,16539048
416128940,26240675
416128940,13354765
416128940,491936052
416128940,719238
416128940,479725185
416128940,322892
416128940,8366990
416128940,520149726
416128940,434760336
416128940,113362335
416128940,2206456
416128940,562197
416128940,9099524
416128940,5970160
416128940,3957971
416128940,946974
416128940,33837321
416128940,208259
416128940,412466388
416128940,36416972
416128940,483879799
416128940,295711424
416128940,38351330
416128940,11455098
416128940,26139491
416128940,7956629
416128940,147166910
416128940,163637592
416128940,808171
416128940,2920960
416128940,321173469
416128940,43976732
416128940,4223935
416128940,9824766
416128940,414641554
416128940,4408538
416128940,235555226
416128940,21837784
416128940,392991395
416128940,196356191
416128940,390461123
416128940,393004980
416128940,32786875
416128940,59610105
416128940,10040906
416128940,41273726
416128940,777536
416128940,546195
416128940,1577804
416128940,8396344
416128940,391679
416128940,20951119
416128940,280793434
416128940,37291782
416128940,420892331
416128940,337521240
416128940,279583114
416128940,37090048
416128940,92568184
416128940,285499073
416128940,7552204
416128940,19642758
35359510,28457
35359510,39688895
35359510,258852214
35359510,378885845
35359510,35847683
35359510,412504829
35359510,24323
35359510,254463269
35359510,927587
35359510,1871001
35359510,16794231
35359510,470156882
35359510,31532234
35359510,9617619
35359510,385805493
35359510,1447592915
35359510,15832838
35359510,2403047
35359510,7375428
35359510,326837779
35359510,524488114
35359510,220916960
35359510,410964
35359510,95314462
35359510,95192698
35359510,351085345
35359510,71220234
35359510,322892
35359510,63231
35359510,2621902
35359510,337521240
35359510,37663924
35359510,74173022
35359510,11336264
35359510,254726274
35359510,15047978
35359510,230246679
35359510,206840230
35359510,29329085
35359510,10119428
35359510,417583826
35359510,54992199
35359510,10330740
35359510,384897615
35359510,20771487
35359510,742365
35359510,147166910
35359510,285499073
35359510,46708782
35359510,26059294
35359510,125526
35359510,19642758
35359510,14005905
35359510,318355178
35359510,290548469
35359510,8047632
35359510,430726
35359510,235555226
35359510,4578433
35359510,7552204
35359510,946974
35359510,14254182
35359510,324341
35359510,393004980
35359510,208259
35359510,436473455
35359510,1110510
35359510,326246517
35359510,316949
35359510,107486042
35359510,14506388
35359510,94281836
35359510,17171565
35359510,313530204
35359510,20615621
35359510,7788379
35359510,395845182
35359510,26240675
35359510,17819768
35359510,431211331
35359510,4408538
35359510,86439234
35359510,39847479
35359510,437316738
35359510,24738601
35359510,5970160
35359510,69728682
35359510,7887262
35359510,2390247
35359510,36049532
35359510,8844055
35359510,617285
35359510,250111460
35359510,3766866
35359510,51896064
35359510,37090048
35359510,50063223
35359510,3682229
35359510,79061224
35359510,223146252
147166910,591856754
147166910,37663924
147166910,456404164
147166910,5294454
147166910,81824112
147166910,21778075
147166910,1868902080
147166910,1372433
147166910,4296924
147166910,7599814
147166910,1876661489
147166910,632469407
147166910,183969020
147166910,110448082
147166910,330415548
147166910,1729280774
147166910,21837784
147166910,122879
147166910,235555226
147166910,2026561407
147166910,39627524
147166910,585267
147166910,474702359
147166910,414641554
147166910,275016013
147166910,1432747633
147166910,22298920
147166910,43952004
147166910,699204743
147166910,672600531
147166910,526220918
147166910,271338616
147166910,19696996
147166910,9617619
147166910,381281213
147166910,325315550
147166910,305642157
147166910,692586321
147166910,8969156
147166910,250111460
147166910,86439234
147166910,430926487
147166910,580331304
147166910,641975239
147166910,277687218
147166910,692277525
147166910,646738869
147166910,677865752
147166910,677063300
147166910,310702549
147166910,59476849
147166910,383444910
147166910,20165629
147166910,1962633
147166910,285571498
147166910,52165725
147166910,50329118
147166910,9008159
147166910,19738891
147166910,646730844
147166910,285571498
147166910,52165725
147166910,50329118
147166910,9008159
147166910,19738891
147166910,646730844
147166910,5970160
147166910,9824766
147166910,11870568
147166910,353539995
147166910,37607457
147166910,515108123
147166910,99157282
147166910,2306780
147166910,3957971
147166910,29296192
147166910,381435385
147166910,337521240
147166910,598628761
147166910,257975429
147166910,306895558
147166910,42619059
147166910,1565155
147166910,86566982
147166910,5374954
147166910,12434430
147166910,52250
147166910,299609985
147166910,5848380
147166910,178029850
147166910,9294886
147166910,243659434
147166910,41273726
147166910,436473455
147166910,18202105
147166910,412466388
147166910,13354765
147166910,37291782
147166910,10119428
147166910,517327498
26240675,253350665
26240675,28319248
26240675,490670548
26240675,176256777
26240675,66606350
26240675,2058048
26240675,75547577
26240675,34646754
26240675,7450650
26240675,2897191
26240675,79061224
26240675,392278598
26240675,39627524
26240675,946974
26240675,5294454
26240675,1724598
26240675,9426394
26240675,36046546
26240675,638816489
26240675,26032219
26240675,182741813
26240675,36046546
26240675,26032219
26240675,515993
26240675,59905809
26240675,99157282
26240675,423895
26240675,20892823
26240675,17171565
26240675,7349
26240675,2403047
26240675,43536
26240675,454719565
26240675,3946987
26240675,686127
26240675,8937568
26240675,249115678
26240675,11139681
26240675,337521240
26240675,3957971
26240675,28053896
26240675,4162287
26240675,122879
26240675,168598
26240675,546195
26240675,24447073
26240675,13354765
26240675,19112262
26240675,53456
26240675,536289490
26240675,416128940
26240675,178029850
26240675,22298920
26240675,37291782
26240675,13163293
26240675,27977423
26240675,2728123
26240675,434760336
26240675,2072832
26240675,92568184
26240675,147166910
26240675,1605721
26240675,279583114
26240675,7788379
26240675,265059948
26240675,436473455
26240675,36825256
26240675,5970160
26240675,7956629
26240675,406745134
26240675,10404286
26240675,285499073
26240675,4223935
26240675,35359510
26240675,7552204
26240675,4050333
26240675,295711424
26240675,19642758
26240675,420777975
26240675,14254182
26240675,234256
26240675,28642491
26240675,1918296
26240675,10206987
26240675,31599940
26240675,51806456
26240675,1803321
26240675,34615548
26240675,4578433
26240675,14837663
26240675,562197
26240675,6161116
26240675,4074226
37663924,441193667
37663924,23244398
37663924,535024983
37663924,410964
37663924,474702359
37663924,883968
37663924,395845200
37663924,8047632
37663924,384136794
37663924,41694332
37663924,8420618
37663924,329360018
37663924,287566885
37663924,20423027
37663924,5870268
37663924,90361813
37663924,10874201
37663924,434378423
37663924,1152130637
37663924,12434430
37663924,298753342
37663924,10874201
37663924,448039667
37663924,33151008
37663924,25150941
37663924,24301201
37663924,326246517
37663924,420461147
37663924,7788379
37663924,9617619
37663924,102999485
37663924,235630215
37663924,250111460
37663924,90183256
37663924,7552204
37663924,32598708
37663924,536408778
37663924,296399504
37663924,617285
37663924,351899011
37663924,22302381
37663924,295711424
37663924,374914737
37663924,3530725
37663924,475961
37663924,325315550
37663924,16794231
37663924,946974
37663924,23326926
37663924,81824112
37663924,30643878
37663924,17561219
37663924,50329118
37663924,20165629
37663924,207346018
37663924,129259501
37663924,99157282
37663924,351085345
37663924,452309333
37663924,140588718
37663924,2200736
37663924,10839322
37663924,26439953
37663924,19464583
37663924,588278127
37663924,473656532
37663924,13279707
37663924,487942472
37663924,316568752
37663924,392979
37663924,651039864
37663924,154058118
37663924,418346947
37663924,1565155
37663924,648113003
37663924,193087698
37663924,3743849
37663924,279583114
37663924,479409514
37663924,481774557
37663924,163637592
37663924,27218150
37663924,10909041
37663924,4249401
37663924,9008159
37663924,14871346
37663924,9824766
37663924,12820125
37663924,178047796
37663924,265059948
37663924,447317111
37663924,279546736
37663924,27880221
37663924,337521240
37663924,246534959
37663924,280793434
37663924,490494088
37663924,256763
37663924,39180492
37663924,520155988
946974,29959830
946974,642389251
946974,365110906
946974,18706318
946974,276928941
946974,326499679
946974,14118553
946974,86566982
946974,700634784
946974,4551292
946974,26512011
946974,10534933
946974,32708626
946974,845032
946974,283310205
946974,381342456
946974,103120101
946974,326088478
946974,24801003
946974,21031789
946974,1902865
946974,21031789
946974,547173382
946974,378885845
946974,450595813
946974,16206007
946974,39627524
946974,235555226
946974,116683
946974,36882906
946974,2920960
946974,37607457
946974,1868902080
946974,451913461
946974,663775136
946974,2727049
946974,361556391
946974,161775300
946974,17138783
946974,419588355
946974,927587
946974,1577804
946974,1958342
946974,2200736
946974,2920960
946974,3046429
946974,3066511
946974,3353026
946974,5294454
946974,6574487
946974,7487399
946974,9824766
946974,14110780
946974,16539048
946974,16794231
946974,17819768
946974,19642758
946974,23604445
946974,26240675
946974,27756469
946974,35359510
946974,37663924
946974,38351330
946974,94281836
946974,99157282
946974,113362335
946974,147166910
946974,163637592
946974,176037767
946974,254463269
946974,258150656
946974,279991456
946974,285499073
946974,353539995
946974,378885845
946974,416128940
946974,436473455
946974,483879799
946974,517327498
946974,519872016
946974,590490400
946974,596324576
946974,604003146
946974,648113003
946974,21876627
946974,2017611
946974,394609671
946974,1429723107
946974,1483706297
946974,39627524
946974,2026561407
946974,883968
946974,337521240
946974,1532165
946974,19577966
946974,280793434
946974,353224849
946974,692586321
946974,401742377
946974,260226837
16539048,10119428
16539048,282994
16539048,27283232
16539048,593614
16539048,820583
16539048,17328861
16539048,2374194
16539048,31220044
16539048,211381797
16539048,2009929
16539048,18841842
16539048,434967398
16539048,3306866
16539048,495805535
16539048,15434335
16539048,1334711
16539048,86439234
16539048,201293
16539048,401742377
16539048,941228
16539048,515993
16539048,26328593
16539048,92568184
16539048,5276
16539048,32135129
16539048,38490593
16539048,210291
16539048,5028996
16539048,2223018
16539048,207411
16539048,2528402
16539048,630836232
16539048,178029850
16539048,29132998
16539048,9617619
16539048,4408538
16539048,14110780
16539048,2743119
16539048,306895558
16539048,295723
16539048,6574487
16539048,5970160
16539048,39497395
16539048,474857200
16539048,416128940
16539048,313530204
16539048,194484313
16539048,1852181
16539048,4435541
16539048,13915554
16539048,8581342
16539048,7815300
16539048,8366990
16539048,436473455
16539048,13854759
16539048,1678535
16539048,280793434
16539048,5621319
16539048,1962633
16539048,837470
16539048,2920960
16539048,9824766
16539048,1526101
16539048,2206456
16539048,89305083
16539048,23400436
16539048,475250
16539048,17715586
16539048,63231
16539048,437316738
16539048,4683149
16539048,34579852
16539048,11870568
